query,reference,prediction,mixed_score,KNN,Random Forest,Decision Tree,Naive Bayes,SVM
TTS_HO_leken,HS-els-mos-aaltied-vroug-op-ber,0.7795686811869561,0.8008684581579155,0,0,0,0,0
TTS_HO_leken,RB-of-je-baargen-de-schil-op-in-joen-buuts,0.7788305930805772,0.7459446206926147,0,0,0,0,0
TTS_HO_leken,HS-deur-aal-dij-gaangen-onder-grond,0.7772761253354128,0.7793999616528172,0,0,0,0,0
TTS_HO_leken,RB-zai-stopt-hom-in-heur-tas,0.7765940593034201,0.7454709773975724,0,0,0,0,0
TTS_HO_leken,RB-de-beide-muskes-kropen-hiel-benaauwd-vot-ien-de-doevetil-zodat-gien-een-heur-zien-kon,0.7761015678003779,0.8306796434364122,0,0,0,0,0
TTS_HO_leken,HS-en-was-bodem-haard-vroren,0.7758450339959052,0.7942894710504159,0,0,0,0,0
TTS_HO_leken,HS-begon-els-t-zulfs-schier-te-vinden,0.7757360994515953,0.7369675013378388,0,0,0,0,0
TTS_HO_leken,OV-ze-doofden-t-vuur-en-hoalden-de-klaaipopkes-deroet,0.7754977255171004,0.8108326072708079,0,0,0,0,0
TTS_HO_leken,GD-en-in-heur-handen-haar-ze-klongel,0.7745257046951592,0.7704962912129677,0,0,0,0,0
TTS_HO_leken,GD-paulien-woonde-aan-aaine-kaande-en-alfred-aan-daander-kaande,0.7744280192260915,0.7890107266633543,0,0,0,0,0
TTS_HO_leken,HS-ze-heurde-dat-schoef-van-deur-of-doan-wer,0.7742704995103915,0.8139584240231305,0,0,0,0,0
TTS_HO_leken,GD-gefeliciteerd-mit-dien-verjoardag,0.7732233969511866,0.8179002250955844,0,0,0,0,0
TTS_HO_leken,OV-ze-doofde-t-vuur-en-huil-de-popkes-deroet,0.7722233445473464,0.7943101418992443,0,0,0,0,0
TTS_HO_leken,HS-t-wer-eerst-weer-veur-n-tiedje-rusteg-onder-grond,0.7711867122595679,0.7705337739797669,0,0,0,0,0
TTS_HO_leken,RB-kinder-stoan-op-n-kloetje-op-pad,0.7710763484275616,0.7631707841034642,0,0,0,0,0
TTS_HO_leken,HS-wie-wollen-vanoavend-noar-borg-hier-in-t-dorp,0.7708688339899409,0.7803386052615388,0,0,0,0,0
TTS_HO_leken,GD-mor-t-is-gain-gewone-staine,0.7705172052279213,0.7935106591769395,0,0,0,0,0
TTS_HO_leken,HS-en-wat-doaronder-zat-was-ain-groot-gehaaim,0.7698091555608544,0.7765585521682529,0,0,0,0,0
TTS_HO_leken,OV-verdail-din-de-jam-over-dien-toart,0.7693388821950279,0.7639939288719538,0,0,0,0,0
TTS_HO_leken,OV-gonnent-waren-blaik-aandern-waren-rozeachteg-wit-en-weer-aandern-roomwit,0.7689178978111021,0.8108567705680013,0,0,0,0,0
TTS_HO_leken,GD-n-stout-jonkie-was-stiekem-in-t-wotter-goan-mor-hai-kon-nait-ains-zwemmen,0.7675184728932214,0.7939718285309477,0,0,0,0,0
TTS_HO_leken,HS-der-hong-n-dichte-dook-over-t-dorp-hin,0.7609080224464662,0.8023965279006392,0,0,0,0,0
TTS_HO_leken,HS-en-t-hoar-roeg-op-de-kop,0.7558149914310186,0.7696531368218974,0,0,0,0,0
TTS_HO_leken,OV-hail-goud-ruiern-zodat-der-gain-kloetjes-meer-ien-zitten,0.754944810577636,0.7723360294892753,0,0,0,0,0
TTS_HO_leken,GD-en-ain-van-zien-stroalen-vuil-op-de-mooie-widde-staine,0.7536033290441968,0.7885835021757961,0,0,0,0,0
TTS_HO_leken,GD-en-veurdat-ze-der-op-verdocht-was-stapte-ze-n-grode-schouwburgzoal-binnen,0.7527248186972829,0.7794288548228344,0,0,0,0,0
